Id,Province/State,country,Lat,Long,Date,ConfirmedCases,Fatalities,day_from_jan_first,temp,min,max,stp,slp,dewp,rh,ah,wdsp,prcp,fog
16861,,Qatar,25.3548,51.1839,18-02-2020,0,0,49,72.1,60.3,84.4,999.9,1017.7,48.5,0.429016773,0.113074665,5,0,0
16862,,Qatar,25.3548,51.1839,19-02-2020,0,0,50,72.3,62.2,84.9,999.9,1013.8,54.1,0.524751188,0.138564217,5.8,0,0
16863,,Qatar,25.3548,51.1839,20-02-2020,0,0,51,72.9,62.2,87.8,999.9,1012.7,52.1,0.477533843,0.1268152,9,99.99,1
16864,,Qatar,25.3548,51.1839,21-02-2020,0,0,52,67.6,58.5,77.2,999.9,1016.7,52.2,0.575257533,0.1462359,8.5,0,0
16865,,Qatar,25.3548,51.1839,22-02-2020,0,0,53,68.4,58.3,79,999.9,1019,52.6,0.567836471,0.145155496,4.8,0,0
16866,,Qatar,25.3548,51.1839,23-02-2020,0,0,54,71.1,58.5,81.5,999.9,1017.9,63.8,0.775555802,0.202581484,5.8,0,1
16867,,Qatar,25.3548,51.1839,24-02-2020,0,0,55,74.6,63.3,84.6,999.9,1015,59.4,0.588431876,0.158944111,6.8,0,0
16868,,Qatar,25.3548,51.1839,25-02-2020,0,0,56,78,67.3,90.3,999.9,1011.3,58,0.499035453,0.139947038,9.9,0,0
16869,,Qatar,25.3548,51.1839,26-02-2020,0,0,57,69.4,45.7,77,999.9,1016.7,46.8,0.441457015,0.113700269,15,0,0
16870,,Qatar,25.3548,51.1839,27-02-2020,0,0,58,64.3,55,73.6,999.9,1018.6,46.4,0.519522006,0.129670897,10.7,0,0
16871,,Qatar,25.3548,51.1839,28-02-2020,0,0,59,64.7,53.6,76.3,999.9,1016.3,49.4,0.573622739,0.143430075,8.8,0,0
16872,,Qatar,25.3548,51.1839,29-02-2020,1,0,60,65.8,51.8,78.8,999.9,1013.5,50.5,0.575057581,0.144589539,4.6,0,0
16873,,Qatar,25.3548,51.1839,01-03-2020,3,0,61,69.1,56.3,81.1,999.9,1012.5,53.9,0.581461321,0.149412861,4.9,0,0
16874,,Qatar,25.3548,51.1839,02-03-2020,3,0,62,68.7,59.5,82,999.9,1016,54.3,0.598301264,0.153278657,10.7,0,0
16875,,Qatar,25.3548,51.1839,03-03-2020,7,0,63,65.3,57.4,76.5,999.9,1018.2,44.8,0.471908812,0.118341689,13.5,0,0
16876,,Qatar,25.3548,51.1839,04-03-2020,8,0,64,65.8,55.9,75.6,999.9,1016.6,47.1,0.506086393,0.127247776,12.8,0,0
16877,,Qatar,25.3548,51.1839,05-03-2020,8,0,65,66.2,53.1,78.4,999.9,1016.1,47.6,0.508569479,0.12815928,8.5,0,0
16878,,Qatar,25.3548,51.1839,06-03-2020,8,0,66,67,52.5,82,999.9,1015.2,48.6,0.5135462,0.130039497,3.2,0,1
16879,,Qatar,25.3548,51.1839,07-03-2020,8,0,67,68.6,51.6,82.4,999.9,1013.9,50.8,0.527459148,0.135030154,5.7,0,1
16880,,Qatar,25.3548,51.1839,08-03-2020,15,0,68,71.7,59.4,84.2,999.9,1013.8,46.4,0.401745764,0.105500503,4.5,0,0
16881,,Qatar,25.3548,51.1839,09-03-2020,18,0,69,68.7,59.4,79.3,999.9,1014.8,48.8,0.487731423,0.124951796,8.1,0,0
16882,,Qatar,25.3548,51.1839,10-03-2020,24,0,70,69.8,57,84.2,999.9,1016.9,53.4,0.557216078,0.143970307,5.1,0,1
16883,,Qatar,25.3548,51.1839,11-03-2020,262,0,71,64.3,55,85.1,999.9,1018.1,53.5,0.677523551,0.169107536,1.6,0,1
16884,,Qatar,25.3548,51.1839,12-03-2020,262,0,72,70.4,55,84.6,999.9,1017.2,48.2,0.44966272,0.116754448,3.1,0,0
16885,,Qatar,25.3548,51.1839,13-03-2020,320,0,73,69.6,61.3,83.5,999.9,1016.2,55.2,0.599423032,0.154628542,5.5,0,0
16886,,Qatar,25.3548,51.1839,14-03-2020,337,0,74,73,68.7,80.1,999.9,1012.9,54.3,0.516152522,0.137203091,6.1,0,0
16887,,Qatar,25.3548,51.1839,15-03-2020,401,0,75,77,67.5,87.3,999.9,1011.2,50.1,0.385926903,0.106992648,9.9,0,0
16888,,Qatar,25.3548,51.1839,16-03-2020,439,0,76,77.5,67.6,91.4,999.9,1013.9,55.5,0.463350241,0.129190598,3.7,0,0
16889,,Qatar,25.3548,51.1839,17-03-2020,439,0,77,76,68.7,85.1,999.9,1014.5,61.5,0.605122916,0.165907585,6.7,0,0
16890,,Qatar,25.3548,51.1839,18-03-2020,452,0,78,78.3,68.2,90.1,999.9,1011.4,61,0.550337654,0.154876624,11.5,0.02,1
16891,,Qatar,25.3548,51.1839,19-03-2020,460,0,79,78.9,68.4,91.9,999.9,1011,62.4,0.567042656,0.160716388,7.3,0,0
16892,,Qatar,25.3548,51.1839,20-03-2020,470,0,80,76.5,66.6,88,999.9,1010,58.5,0.534310169,0.147302111,7.9,0.02,1
16893,,Qatar,25.3548,51.1839,21-03-2020,481,0,81,75.2,69.3,84.2,999.9,1007.4,66.6,0.74427729,0.202309358,10.4,0,1
16894,,Qatar,25.3548,51.1839,22-03-2020,494,0,82,73.6,64.4,89.6,999.9,1009.5,56.6,0.550085593,0.147085456,14.4,0,0
16895,,Qatar,25.3548,51.1839,23-03-2020,501,0,83,68,56.5,77,999.9,1014.9,40.3,0.361002005,0.092021347,10.1,0,0
16896,,Qatar,25.3548,51.1839,24-03-2020,526,0,84,68.5,54.9,79.5,999.9,1013.9,42.5,0.386376187,0.098840536,5.6,0,0
16927,,Republic of the Congo,-1.44,15.556,22-01-2020,0,0,22,86.6,75.2,94.1,999.9,,73.4,0.64574563,0.202342973,0,0,0
16928,,Republic of the Congo,-1.44,15.556,23-01-2020,0,0,23,86.6,75.6,93.2,999.9,,73.9,0.656806044,0.205808729,1.6,0,0
16929,,Republic of the Congo,-1.44,15.556,24-01-2020,0,0,24,82.9,76.1,92.3,999.9,,70.5,0.659550972,0.196559492,2,0,0
16930,,Republic of the Congo,-1.44,15.556,25-01-2020,0,0,25,80.6,68.9,90.5,999.9,,64.3,0.573247397,0.165884122,2,0,0
16931,,Republic of the Congo,-1.44,15.556,26-01-2020,0,0,26,83.5,69.8,92.3,999.9,,63.7,0.510215086,0.153262004,3,0,0
16932,,Republic of the Congo,-1.44,15.556,27-01-2020,0,0,27,82,69.1,90.9,999.9,,64.3,0.547397164,0.161239367,2.4,0,0
16933,,Republic of the Congo,-1.44,15.556,28-01-2020,0,0,28,85.2,70.2,94.1,999.9,,69.2,0.58507014,0.179817201,1,0,0
16934,,Republic of the Congo,-1.44,15.556,29-01-2020,0,0,29,85.7,73.4,95,999.9,,71.6,0.625215192,0.193478426,0.4,0,0
16935,,Republic of the Congo,-1.44,15.556,30-01-2020,0,0,30,83.9,72.5,92.3,999.9,,71.2,0.653871779,0.197463103,2,0,0
16936,,Republic of the Congo,-1.44,15.556,31-01-2020,0,0,31,81.5,74.3,86,999.9,,71.6,0.717154448,0.209894778,3.1,0,0
16937,,Republic of the Congo,-1.44,15.556,01-02-2020,0,0,32,84.6,73.4,95,999.9,,72.5,0.66819251,0.20369572,2.8,0,1
16938,,Republic of the Congo,-1.44,15.556,02-02-2020,0,0,33,82.9,74.3,88.7,999.9,,70.9,0.668680273,0.199280208,3.7,0,1
16939,,Republic of the Congo,-1.44,15.556,03-02-2020,0,0,34,83.1,71.6,92.3,999.9,,71.9,0.687477418,0.205421006,1.2,0.08,1
16940,,Republic of the Congo,-1.44,15.556,04-02-2020,0,0,35,76.6,68.9,84.2,999.9,,70.1,0.801674853,0.221257125,3.2,0.16,1
16941,,Republic of the Congo,-1.44,15.556,05-02-2020,0,0,36,82.9,72.9,91.9,999.9,,73,0.718466064,0.214117377,2,0,0
16942,,Republic of the Congo,-1.44,15.556,06-02-2020,0,0,37,82.7,72.5,90,999.9,,73.9,0.745656979,0.22164017,1,2.4,1
16943,,Republic of the Congo,-1.44,15.556,07-02-2020,0,0,38,84,75.2,94.1,999.9,,74.1,0.719490713,0.217570127,0.8,0,0
16944,,Republic of the Congo,-1.44,15.556,08-02-2020,0,0,39,79,71.6,86,999.9,,72.7,0.808850641,0.229526256,2.4,0.28,1
16945,,Republic of the Congo,-1.44,15.556,09-02-2020,0,0,40,81.7,73.4,93.2,999.9,,72.9,0.744795238,0.218541578,2,0,1
16946,,Republic of the Congo,-1.44,15.556,10-02-2020,0,0,41,85.3,75.2,94.1,999.9,,73,0.664393231,0.20447607,2,0.35,0
16947,,Republic of the Congo,-1.44,15.556,11-02-2020,0,0,42,79.4,73.4,86,999.9,,72.9,0.80362927,0.229145916,1.7,0.67,1
16948,,Republic of the Congo,-1.44,15.556,12-02-2020,0,0,43,79.4,73.4,86,999.9,,72.9,0.80362927,0.229145916,1.7,0.67,1
16949,,Republic of the Congo,-1.44,15.556,13-02-2020,0,0,44,77.9,72.5,89.6,999.9,,72.1,0.822044964,0.23026224,1,0,0
16950,,Republic of the Congo,-1.44,15.556,14-02-2020,0,0,45,82.6,71.6,90.5,999.9,,71.7,0.694065185,0.206036049,1.4,1.26,0
16951,,Republic of the Congo,-1.44,15.556,15-02-2020,0,0,46,83.8,75.2,94.1,999.9,,73.9,0.719304798,0.216933525,0.6,0,0
16952,,Republic of the Congo,-1.44,15.556,16-02-2020,0,0,47,83.1,76.1,90.5,999.9,,74.9,0.76130152,0.227479944,1.6,0,1
16953,,Republic of the Congo,-1.44,15.556,17-02-2020,0,0,48,79.5,71.6,87.8,999.9,,72.5,0.790116515,0.225566207,1.6,1.02,0
16954,,Republic of the Congo,-1.44,15.556,18-02-2020,0,0,49,81.3,74.7,91.4,999.9,,72.9,0.754671583,0.220314735,0.7,0,0
16955,,Republic of the Congo,-1.44,15.556,19-02-2020,0,0,50,78.3,71.6,86,999.9,,71.7,0.800121781,0.225171147,4,99.99,1
16956,,Republic of the Congo,-1.44,15.556,20-02-2020,0,0,51,80.2,72.5,92.3,999.9,,72.6,0.774632989,0.223049983,1.3,0,0
16957,,Republic of the Congo,-1.44,15.556,21-02-2020,0,0,52,81.9,75.2,92.5,999.9,,72.9,0.739911343,0.21766566,1.7,0.2,1
16958,,Republic of the Congo,-1.44,15.556,22-02-2020,0,0,53,78.6,71.6,86.4,999.9,,73.6,0.845186938,0.238696952,1.2,0,0
16959,,Republic of the Congo,-1.44,15.556,23-02-2020,0,0,54,78.6,72.5,89.6,999.9,,72.5,0.81411852,0.229922636,0.3,0,0
16960,,Republic of the Congo,-1.44,15.556,24-02-2020,0,0,55,83.5,74.3,95,999.9,,73,0.704500433,0.211622806,2.4,0,1
16961,,Republic of the Congo,-1.44,15.556,25-02-2020,0,0,56,82.3,71.6,94.1,999.9,,72.7,0.725290056,0.214467874,0.6,0,0
16962,,Republic of the Congo,-1.44,15.556,26-02-2020,0,0,57,80.6,75.2,92.3,999.9,,72.9,0.772309659,0.223487992,1.3,0.08,0
16963,,Republic of the Congo,-1.44,15.556,27-02-2020,0,0,58,83.2,75.2,92.3,999.9,,74.4,0.74608632,0.22322742,0.9,0,0
16964,,Republic of the Congo,-1.44,15.556,28-02-2020,0,0,59,85.2,76.1,94.5,999.9,,74.9,0.710933665,0.218500472,1.7,0,0
16965,,Republic of the Congo,-1.44,15.556,29-02-2020,0,0,60,76.2,71.6,80.6,999.9,,72.1,0.870238464,0.23911848,2,2.2,1
16966,,Republic of the Congo,-1.44,15.556,01-03-2020,0,0,61,79,73.4,89.6,999.9,,73.4,0.828359528,0.235062262,1.4,0,0
16967,,Republic of the Congo,-1.44,15.556,02-03-2020,0,0,62,78.3,73.4,83.3,999.9,,71.1,0.783837103,0.220588295,3.2,0,1
16968,,Republic of the Congo,-1.44,15.556,03-03-2020,0,0,63,81.5,71.6,92.3,999.9,,72.2,0.732023829,0.214246707,0.6,0,0
16969,,Republic of the Congo,-1.44,15.556,04-03-2020,0,0,64,85.3,73.4,98.2,999.9,,73,0.664393231,0.20447607,0,0,0
16970,,Republic of the Congo,-1.44,15.556,05-03-2020,0,0,65,83.4,74.3,94.1,999.9,,72.5,0.694862165,0.208451262,0,0,1
16971,,Republic of the Congo,-1.44,15.556,06-03-2020,0,0,66,85.9,76.1,95,999.9,,74,0.674123347,0.209190062,1.6,0,0
16972,,Republic of the Congo,-1.44,15.556,07-03-2020,0,0,67,79.5,73.4,88.7,999.9,,72.7,0.795524801,0.227110191,2,0.71,0
16973,,Republic of the Congo,-1.44,15.556,08-03-2020,0,0,68,82.7,73.4,94.1,999.9,,73.5,0.73559662,0.218649814,1.7,0,0
16974,,Republic of the Congo,-1.44,15.556,09-03-2020,0,0,69,79,73.4,84.2,999.9,,73,0.817161318,0.231884564,0.6,0.04,1
16975,,Republic of the Congo,-1.44,15.556,10-03-2020,0,0,70,89,80.1,95.9,999.9,,72.5,0.579762873,0.18797184,3,0,0
16976,,Republic of the Congo,-1.44,15.556,11-03-2020,0,0,71,89,80.1,95.9,999.9,,72.5,0.579762873,0.18797184,3,0,0
16977,,Republic of the Congo,-1.44,15.556,12-03-2020,0,0,72,75.1,72.9,80.6,999.9,,70.8,0.863757347,0.234537902,2.7,0.16,1
16978,,Republic of the Congo,-1.44,15.556,13-03-2020,0,0,73,79.8,71.1,87.8,999.9,,71.4,0.753412405,0.215875503,1.7,0,0
16979,,Republic of the Congo,-1.44,15.556,14-03-2020,0,0,74,81.7,72.5,93.2,999.9,,72.8,0.742261729,0.217798183,0.7,0,0
16980,,Republic of the Congo,-1.44,15.556,15-03-2020,0,0,75,86.8,73.4,97.7,999.9,,72.5,0.622221472,0.195518154,1.2,0,0
16981,,Republic of the Congo,-1.44,15.556,16-03-2020,0,0,76,76.1,73.4,78.8,999.9,,72.8,0.894281252,0.245455095,0.7,0.16,1
16982,,Republic of the Congo,-1.44,15.556,17-03-2020,0,0,77,80.6,74.5,88.7,999.9,,75.2,0.834960545,0.241617664,1.4,2.2,0
16983,,Republic of the Congo,-1.44,15.556,18-03-2020,0,0,78,83.7,76.1,90.5,999.9,,74.9,0.746514645,0.224839944,2.6,0,1
16984,,Republic of the Congo,-1.44,15.556,19-03-2020,0,0,79,84.6,75.2,93.2,999.9,,74.2,0.707960094,0.215818703,2.4,0,0
16985,,Republic of the Congo,-1.44,15.556,20-03-2020,0,0,80,74.7,71.6,77,999.9,,71.5,0.896792961,0.242488679,0.6,1.3,1
16986,,Republic of the Congo,-1.44,15.556,21-03-2020,0,0,81,78.9,72.5,86,999.9,,71.8,0.786978305,0.223052551,0.6,0.16,0
16987,,Republic of the Congo,-1.44,15.556,22-03-2020,0,0,82,84.5,74.3,90.5,999.9,,73.7,0.69832128,0.212592833,0,0,1
16988,,Republic of the Congo,-1.44,15.556,23-03-2020,0,0,83,83.7,73.4,93.2,999.9,,72.8,0.695160299,0.209372721,0.6,0.12,1
16989,,Republic of the Congo,-1.44,15.556,24-03-2020,0,0,84,86.7,75.2,95,999.9,,71.8,0.609479065,0.191246154,2.7,0,0
17020,,Reunion,-21.1151,55.5364,22-01-2020,0,0,22,79.8,75.9,85.6,999.9,1003.5,75.6,0.869012986,0.248998575,5.3,0.16,1
17021,,Reunion,-21.1151,55.5364,23-01-2020,0,0,23,81.7,76.6,89.6,999.9,,76.9,0.852612705,0.250177923,8,0.08,1
17022,,Reunion,-21.1151,55.5364,24-01-2020,0,0,24,78.1,,82.4,999.9,1005.7,76.8,0.957434119,0.268811504,5.2,0.39,1
17023,,Reunion,-21.1151,55.5364,25-01-2020,0,0,25,79.5,,88.3,999.9,1005.9,74.7,0.851433323,0.24307122,4.5,0.08,0
17024,,Reunion,-21.1151,55.5364,26-01-2020,0,0,26,78.6,72.5,86.2,999.9,,69.1,0.724370989,0.204576217,7.8,0,0
17025,,Reunion,-21.1151,55.5364,27-01-2020,0,0,27,76.7,69.8,84.2,999.9,,65.7,0.685690601,0.189457708,8.6,0,0
17026,,Reunion,-21.1151,55.5364,28-01-2020,0,0,28,74.9,66.9,84.6,999.9,,65.8,0.731102434,0.198100216,6.1,0,1
17027,,Reunion,-21.1151,55.5364,29-01-2020,0,0,29,77.2,69.1,84.6,999.9,,67.6,0.720559696,0.200218061,6.9,0.02,0
17028,,Reunion,-21.1151,55.5364,30-01-2020,0,0,30,77.6,72.7,84.7,999.9,,68.8,0.741218995,0.206903196,6.9,0,1
17029,,Reunion,-21.1151,55.5364,31-01-2020,0,0,31,80,68.9,87.8,999.9,1014,69,0.689067331,0.197923526,12.1,0.01,0
17030,,Reunion,-21.1151,55.5364,01-02-2020,0,0,32,80.9,77,86.2,999.9,,70.4,0.701964843,0.2038961,13.8,0,0
17031,,Reunion,-21.1151,55.5364,02-02-2020,0,0,33,73.4,,88,999.9,,70.5,0.905588782,0.241663723,16.2,0,1
17032,,Reunion,-21.1151,55.5364,03-02-2020,0,0,34,69.4,41,86.5,999.9,,,,,15.1,0.87,1
17033,,Reunion,-21.1151,55.5364,04-02-2020,0,0,35,81.6,77,87.8,999.9,,70,0.676568195,0.198268643,17.8,0.43,0
17034,,Reunion,-21.1151,55.5364,05-02-2020,0,0,36,81.3,71.6,87.8,999.9,,69.8,0.67859183,0.198104424,14.6,0,0
17035,,Reunion,-21.1151,55.5364,06-02-2020,0,0,37,77.9,,86.9,999.9,1012.9,69,0.738922377,0.20697885,12.7,0,1
17036,,Reunion,-21.1151,55.5364,07-02-2020,0,0,38,80.3,74.7,86,999.9,,69.2,0.686993043,0.198059526,12.7,0.02,0
17037,,Reunion,-21.1151,55.5364,08-02-2020,0,0,39,78.6,71.6,86.2,999.9,,67.2,0.67812879,0.191516536,8.9,0,1
17038,,Reunion,-21.1151,55.5364,09-02-2020,0,0,40,77.8,71.4,83.8,999.9,,67.5,0.703787034,0.196908628,9.7,0.04,1
17039,,Reunion,-21.1151,55.5364,10-02-2020,0,0,41,79.4,69.8,86.7,999.9,,69.5,0.715171106,0.203923058,6.6,0,0
17040,,Reunion,-21.1151,55.5364,11-02-2020,0,0,42,79.2,,90.1,999.9,,72.9,0.808986034,0.230116873,12.3,0,1
17041,,Reunion,-21.1151,55.5364,12-02-2020,0,0,43,73.9,,88.5,999.9,,,,,16.9,0.47,1
17042,,Reunion,-21.1151,55.5364,13-02-2020,0,0,44,83.3,78.6,88.9,999.9,,70.7,0.655464368,0.196372515,13.4,0,0
17043,,Reunion,-21.1151,55.5364,14-02-2020,0,0,45,82.4,,87.8,999.9,,73,0.730340942,0.216241558,13.5,0,1
17044,,Reunion,-21.1151,55.5364,15-02-2020,0,0,46,68.5,41,82.9,999.9,,,,,12.5,0.35,1
17045,,Reunion,-21.1151,55.5364,16-02-2020,0,0,47,79.8,75.2,85.8,999.9,,70.3,0.725478697,0.207871648,13,0.55,0
17046,,Reunion,-21.1151,55.5364,17-02-2020,0,0,48,80.4,74.5,86.4,999.9,1014.5,68.6,0.67064976,0.193587654,13.1,0,1
17047,,Reunion,-21.1151,55.5364,18-02-2020,0,0,49,79.4,74.7,85.5,999.9,,69.7,0.720125466,0.205335738,11.6,0.04,0
17048,,Reunion,-21.1151,55.5364,19-02-2020,0,0,50,79.3,73.4,86.9,999.9,,68.3,0.688355209,0.196039607,11,0,0
17049,,Reunion,-21.1151,55.5364,20-02-2020,0,0,51,78.2,,86.5,999.9,,67.5,0.69445032,0.195203791,12.7,0,1
17050,,Reunion,-21.1151,55.5364,21-02-2020,0,0,52,79.5,72.7,86.2,999.9,1013.6,68.2,0.681429971,0.194537858,12,0.02,0
17051,,Reunion,-21.1151,55.5364,22-02-2020,0,0,53,79.9,71.6,86.2,999.9,,67.5,0.656284577,0.18827589,10.6,0,0
17052,,Reunion,-21.1151,55.5364,23-02-2020,0,0,54,78.1,69.8,86.5,999.9,,68.2,0.713933666,0.200445732,5.4,0,0
17053,,Reunion,-21.1151,55.5364,24-02-2020,0,0,55,79.9,70.9,87.1,999.9,,70.9,0.738148809,0.211761223,4.5,0,0
17054,,Reunion,-21.1151,55.5364,25-02-2020,0,0,56,80,75.2,84.9,999.9,1008.9,72.8,0.785115671,0.225511869,4.8,0,1
17055,,Reunion,-21.1151,55.5364,26-02-2020,0,0,57,74.4,,85.3,999.9,1010.1,73.8,0.979862122,0.26412932,7.5,2.44,1
17056,,Reunion,-21.1151,55.5364,27-02-2020,0,0,58,77.7,48.2,85.8,999.9,,74,0.882860926,0.246725259,9.8,0,1
17057,,Reunion,-21.1151,55.5364,28-02-2020,0,0,59,81.4,77,87.6,999.9,1009.4,72.9,0.752188835,0.219868754,11.2,0,0
17058,,Reunion,-21.1151,55.5364,29-02-2020,0,0,60,81.7,75.2,87.8,999.9,,73.4,0.757577725,0.22229228,9.3,0,0
17059,,Reunion,-21.1151,55.5364,01-03-2020,0,0,61,80.4,,88.2,999.9,1006,74.7,0.826418263,0.238551301,4.8,0,0
17060,,Reunion,-21.1151,55.5364,02-03-2020,0,0,62,79.5,,87.3,999.9,1006.8,75.9,0.886619005,0.253116196,5.3,0.12,1
17061,,Reunion,-21.1151,55.5364,03-03-2020,0,0,63,80.3,,91.4,999.9,,75.4,0.848995691,0.244764755,7.2,0.04,0
17062,,Reunion,-21.1151,55.5364,04-03-2020,0,0,64,79,,89.8,999.9,,76.4,0.916758093,0.260146982,4.9,0,0
17063,,Reunion,-21.1151,55.5364,05-03-2020,0,0,65,83.5,77,88.9,999.9,1008.6,77.4,0.817318484,0.245511887,9.1,0,1
17064,,Reunion,-21.1151,55.5364,06-03-2020,0,0,66,55.8,42.8,82.4,999.9,,,,,9.7,0.04,1
17065,,Reunion,-21.1151,55.5364,07-03-2020,0,0,67,66.1,41,82.9,999.9,,,,,10.2,0.79,1
17066,,Reunion,-21.1151,55.5364,08-03-2020,0,0,68,80.7,73.9,87.8,999.9,1010.1,72.9,0.769761937,0.223029085,16.5,0.01,1
17067,,Reunion,-21.1151,55.5364,09-03-2020,0,0,69,63.2,39.2,79.5,999.9,1010.4,,,,17.4,0.87,1
17068,,Reunion,-21.1151,55.5364,10-03-2020,0,0,70,67.5,39.2,87.8,999.9,1009.3,,,,18.1,1.54,1
17069,,Reunion,-21.1151,55.5364,11-03-2020,0,0,71,81.3,74.8,86,999.9,,75.1,0.813141422,0.237384103,16,0.91,1
17070,,Reunion,-21.1151,55.5364,12-03-2020,0,0,72,79.5,,88.9,999.9,1008.4,76.4,0.901654474,0.257408593,12.1,0.01,1
17071,,Reunion,-21.1151,55.5364,13-03-2020,0,0,73,77.3,48.2,85.1,999.9,,72.9,0.861915003,0.239768574,14.3,0,1
17072,,Reunion,-21.1151,55.5364,14-03-2020,0,0,74,78.6,76.6,82.9,999.9,,73.2,0.833770247,0.23547266,10.8,0.02,0
17073,,Reunion,-21.1151,55.5364,15-03-2020,0,0,75,79.7,71.6,86,999.9,,70.7,0.737971638,0.211193082,10.2,0,0
17074,,Reunion,-21.1151,55.5364,16-03-2020,0,0,76,79.8,72.9,86.5,999.9,,71.4,0.753412405,0.215875503,8.9,0,0
17075,,Reunion,-21.1151,55.5364,17-03-2020,0,0,77,80.2,73.2,89.1,999.9,,72.7,0.777279092,0.22381191,6.4,0,0
17076,,Reunion,-21.1151,55.5364,18-03-2020,0,0,78,81,72.7,90.1,999.9,,72.5,0.751851168,0.218661119,6.6,0,0
17077,,Reunion,-21.1151,55.5364,19-03-2020,0,0,79,79.6,72.7,87.8,999.9,,69.9,0.720312526,0.205888338,6.9,0,0
17078,,Reunion,-21.1151,55.5364,20-03-2020,0,0,80,77.1,68,86,999.9,,65.9,0.681313861,0.189098257,4.5,0,0
17079,,Reunion,-21.1151,55.5364,21-03-2020,0,0,81,77.5,67.1,86,999.9,,66.7,0.691327354,0.192754825,10.6,0,1
17080,,Reunion,-21.1151,55.5364,22-03-2020,0,0,82,80.6,73.6,86.7,999.9,,68.7,0.668542212,0.193460169,13.6,0,0
17081,,Reunion,-21.1151,55.5364,23-03-2020,0,0,83,79.7,75.2,86,999.9,1015.7,71.8,0.766340259,0.219311628,12.8,0,1
17082,,Reunion,-21.1151,55.5364,24-03-2020,0,0,84,77.7,73.4,81.3,999.9,1014.3,71.9,0.821917514,0.229693948,14.2,1.18,1
17113,,Romania,45.9432,24.9668,22-01-2020,0,0,22,27.2,21.2,33.1,978.8,1033.4,23.7,0.864740665,-0.353127507,4,0,0
17114,,Romania,45.9432,24.9668,23-01-2020,0,0,23,30.5,21.2,36.3,980.5,1034.9,25.6,0.817781786,-1.223104531,7.3,0,0
17115,,Romania,45.9432,24.9668,24-01-2020,0,0,24,24.5,12.6,42.1,977.6,1032.5,21,0.863241439,-0.201723003,2.1,0,0
17116,,Romania,45.9432,24.9668,25-01-2020,0,0,25,26.3,12.4,45,973.2,1027.6,23.4,0.886273753,-0.293658715,2,0,0
17117,,Romania,45.9432,24.9668,26-01-2020,0,0,26,35,27.1,48.6,972.1,1025.5,33.8,0.953203606,0.854267423,2.8,0,0
17118,,Romania,45.9432,24.9668,27-01-2020,0,0,27,32,23,41.5,966.2,1019.6,,,,3,0,0
17119,,Romania,45.9432,24.9668,28-01-2020,0,0,28,37.3,31.1,46.6,960.5,1013,34.6,0.898416985,0.499260688,3.3,0,0
17120,,Romania,45.9432,24.9668,29-01-2020,0,0,29,35.8,28.6,43,956.7,1009.2,31.4,0.838332076,0.612320295,7.9,0.08,1
17121,,Romania,45.9432,24.9668,30-01-2020,0,0,30,34.2,28,40.5,964.7,1017.8,26.7,0.737334534,0.872784524,7.8,0,0
17122,,Romania,45.9432,24.9668,31-01-2020,0,0,31,36.4,28.4,45,961.7,1014.4,31.8,0.831968612,0.53744242,4.7,0,0
17123,,Romania,45.9432,24.9668,01-02-2020,0,0,32,42.5,31.1,54.7,964.1,1016.3,42.1,0.984672146,0.338322055,4.7,0,0
17124,,Romania,45.9432,24.9668,02-02-2020,0,0,33,41.8,29.3,55,962.6,1014.7,36.5,0.812673538,0.291186301,8.6,0.03,1
17125,,Romania,45.9432,24.9668,03-02-2020,0,0,34,44.7,36.7,50.9,958.7,1010.4,43.4,0.951389204,0.294087552,10.2,0.04,1
17126,,Romania,45.9432,24.9668,04-02-2020,0,0,35,40.4,32.2,45.5,951.1,1002.8,,,,4.5,0.02,1
17127,,Romania,45.9432,24.9668,05-02-2020,0,0,36,34.2,29.8,38.3,951,1003.4,31.1,0.882718749,1.044876143,6.4,0.12,1
17128,,Romania,45.9432,24.9668,06-02-2020,0,0,37,29.1,25.5,32,968.4,1022.2,15.7,0.568918699,-0.415717987,9.6,0,0
17129,,Romania,45.9432,24.9668,07-02-2020,0,0,38,29.6,16.7,35.8,970.1,1024,29.4,0.991874464,-0.893832368,9.2,99.99,1
17130,,Romania,45.9432,24.9668,08-02-2020,0,0,39,21.7,8.8,30.2,978.8,1034.1,13.5,0.702910529,-0.106348676,2.9,0,0
17131,,Romania,45.9432,24.9668,09-02-2020,0,0,40,29.2,18.1,41.7,978.1,1032.5,18.5,0.639244205,-0.485768911,1.9,0,0
17132,,Romania,45.9432,24.9668,10-02-2020,0,0,41,32.2,19.6,42.6,964.1,1017.4,30.2,0.922204386,11.08133392,4.1,99.99,1
17133,,Romania,45.9432,24.9668,11-02-2020,0,0,42,37.4,30.9,43.5,956.1,1008.4,31.3,0.783730481,0.42915186,8.9,0.08,1
17134,,Romania,45.9432,24.9668,12-02-2020,0,0,43,36.6,32.2,42.6,963.9,1016.6,28.3,0.715827576,0.445826842,12.4,0,0
17135,,Romania,45.9432,24.9668,13-02-2020,0,0,44,34.5,27.5,44.1,971,1024.4,29.3,0.810633757,0.854583514,7.4,0,0
17136,,Romania,45.9432,24.9668,14-02-2020,0,0,45,33.9,21.2,47.5,966.7,1019.9,31.1,0.893374932,1.209856586,3.5,0,0
